pid_l,pid_r
405113720170183,717012120170932
405114120180088,711072120182259
603092320180252,603092320180185
819111320190278,819122120190053
713015420191984,411032920190190
104092920200178,104092920200127
701170320160970,817031720160062
701350920160364,511021720160015
701250720180617,401332920180009
701230520170563,817052120170161
701252120171214,713010520170371
821010920170067,821050320170192
707121020150058,701290520150253
707010720150256,606210120150344
805150720180099,711070520180339
805111520150368,711070920150237
805070520160026,711010320160385
805132120150106,711070920150863
823100520210219,711034520210772
607031720180285,511010120180692
607031720180285,511013920180203
607170320150030,701371920150376
607151720150152,813210120150357
815053120180352,816111120180094
113012720200095,816070220200197
403380520170309,403380520170184
117052720200111,103150520200199
801153720220174,709050920220103
815154120210109,205133620210089
815153520150164,801270920150136
815111120180134,711030120182112
815154120210292,403111720210296
815012720210366,816111520210060
815092820200367,805211920200073
819093020160036,711054520160380
713103520200065,603190720200037
713013520200357,411131320200034
713013920171300,401153320170028
713012320183596,511081320180272
713013720190856,711034720190644
713170120170521,104054320170224
111072320180002,101082120180461
709052120220027,221072120220041
709052120170165,715110920170220
709010120190166,601080920190039
709031320180160,715030820180098
101513120210001,111074120210014
603112120200084,603112120200109
713012320183542,607030320180382
713091420170518,813011320170203
713121920190015,801272520190012
705080420180129,705080420180335
713170120160908,803170520160286
713012320160890,701331320160519
701332320190322,805190320190284
401493320140027,101142520140475
401330920210087,711080120210905
401011820220112,103090520220023
405192120190111,509071320190003
405191120200102,815011920200032
411051920220065,701371720220198
505053720170108,701402420172171
409052320160062,713151920160158
803111320210020,606110720210013
803051320180329,803051320180163
803192320200089,809082520200028
803110920180202,711071120183650
803192320180429,805171320180097
803211920180049,811034120180001
803131120200262,807132020200236
803131520200270,801153320200470
505012520150018,701283620150198
505012520150039,707072220150040
505232520160405,819130120160385
505050120160189,605013320160275
505210720170163,701231320170064
225253320150002,107210720150083
803011720160216,803150920160143
803151720180082,805171320180307
803150320180050,819120520180259
803030120180259,711053720180806
803151720180074,816030920180147
603172820210139,601111020210089
603172120190061,605240520190301
811094320170112,711040420170056
701171920160384,709112520160205
811151720210035,811152120210049
811130120220055,813071120220067
106113720180260,221090720180191
106113120170322,104092920170205
811091520190013,811091520190146
603250720160245,711072120163102
713151320210120,711072120210018
803031120220083,813300320220036
803212320180042,711034520180084
803170320160244,701090320160158
803030120200208,815010920200389
701131120170079,701130720170306
505172120150013,701410320150024
505091520160187,701402220161701
505012320160162,707071720160328
803153320210029,221111120210023
713171520180142,709090720180080
713102520190054,701130720190169
713170120151316,405124120150058
713013720220301,101172520220071
819060720210064,819060720210028
819031720200050,815053320200112
819010320160348,805110720160055
819031920220133,603170620220055
713170120180261,405154920180054
713172320170313,805093420170154
713014720160116,819091320160338
713015420200273,403013520200098
819032320150142,819121820150302
819032320150170,809090920150055
713170920191187,805051720190126
713171520180260,605110520180068
713091920150101,717051120150028
101196720220021,103211320220009
819050520180192,713104720180374
819131120180397,701153120180633
819150820170339,803211920170248
403350120180122,403350120180220
713031720200005,707070320200065
713153120200065,709050120200036
709130720220097,411130120220086
709151320190239,803071120190011
709090720180080,713171520180142
709050120160058,711021320160086
709170520170107,815111120170125
709150920160042,701311320160086
115135920160105,509111720160047
1011549201518502,607110420150050
405200220210026,816070520210079
401435720210086,605320920210235
401351720220058,511082120220029
807072520210018,403172120210221
807130320190197,711034520190122
807070320180261,801170320180068
807150120170043,711070520170066
807012320180016,509073120180029
817071720200062,815130520200025
817090920180164,815010920180488
817151320200131,707120420200113
817011520200140,605130320200185
817130920150027,713015520150189
817111320180119,817111320180040
817030120170103,805151120170314
815091120190087,815091120190199
817050420170222,813091020170300
701350920160368,803051720160147
701252320150139,715052520150069
701350120170071,805071720170216
701130320160212,401472320160104
401371120170070,401374320170076
807091920220067,505170320220001
807012020170188,403353920170399
807012120150117,805052120150110
807170120150057,801030120150062
807132020190128,713131720190124
807072320190188,409030420190110
701171920170328,511031520170074
823111720170073,821010320170364
805190520220132,711081120220248
805212120200104,709150520200226
805150920170240,803150920170143
805011520170702,813091520170089
805011520170702,813091520170213
805071720150132,711030120150945
717120520180001,809092320180006
221193920160170,711022120160199
805030620160092,701351520160101
805052520160321,813171020160044
823140520170124,823140520170059
101150320200253,101053120200090
811032520210044,803130920210204
816052720190302,813170920190159
816052320210146,817071720210175
816120820170139,807133120170075
816071520180311,509030520180118
816021320170255,701331520170858
816021320180066,815650820180031
816072120170235,803111720170002
816071920200154,819121220200375
816070620160007,815071520160043
816021120220050,101313320220056
811152520180101,817112420180123
811074520220053,819051120220045
107013820190010,605070420190022
805011520160458,819053320160006
807134520170114,715110920170126
807070720150069,821061920150097
807094320150211,701283620150584
807051920190053,103130120190137
701130920170649,809133120170113
701401920160230,803090920160172
701250720171015,715052520170219
403333120200198,103144120200370
817112120200006,817112120190061
817051320190284,817051320190150
817160420200079,805111320200144
817090920220063,505011320220099
807130320150112,701112520150074
701272320200396,606271120200221
213070720190067,106081920190263
701150520160010,411011520150163
701401920150654,717120320150749
701271920150577,803151120150134
104054920220054,101011520220070
701231520170314,823111120170020
701112520160628,701112520160611
701231920160911,711034920160833
813030120150074,817071720150088
813090720170214,103116720170098
813211420150044,823101220150096
715070920170269,713102120170827
715020320150232,711011620150408
715030120160475,705011420160149
715010720210291,603010620210047
707071920170300,811074920170186
823012720170187,711080520172950
823130620180167,821061920180298
823030120200189,713010520200097
823030120210041,805150520210027
823141220210134,701410920210321
823031520190057,713171520190176
823031220150048,707071720150239
823030120200190,713010520200096
823141220210141,817152020210098
823111120170020,701231520170314
601010120160410,405172320160005
801071720190019,807090520190060
815072320190199,816091720190190
501050320160591,809031520160179
501090520161424,403256120160012
113173720180186,217170720180142
603190420170076,101415720170143
603091520180170,403354120180107
713170120151381,409132720150040
713171520200170,225013120200133
